# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
76.9667333;56.6896523;29.5041658;5.4227371;0.2735549;4.7790318;-0.5465471
77.1666469;56.8241839;29.3563411;5.4794155;0.2935638;4.756114;-0.5413178
77.3665605;56.9671383;29.2166761;5.5401092;0.3138513;4.7333061;-0.5361384
77.5664741;57.118473;29.0863301;5.6049259;0.3352019;4.7106076;-0.5310087
77.7663877;57.2784928;28.9661924;5.6741815;0.3568159;4.6880179;-0.525928
77.9663013;57.4460547;28.8581578;5.7476209;0.380014;4.6655366;-0.5208959
78.1662149;57.6218543;28.7628544;5.8260003;0.4035793;4.6431631;-0.515912
78.3661285;57.8045365;28.6821229;5.9088882;0.4263652;4.6208969;-0.5109758
78.5660421;57.9932449;28.6172901;5.9964683;0.4515572;4.5987374;-0.5060868
78.7659557;58.1881716;28.5694839;6.089769;0.4770164;4.5766842;-0.5012446
78.9658693;58.3850103;28.5404065;6.1826201;0.457155;4.5547368;-0.4964487
79.1657829;58.5849223;28.5293468;6.2727975;0.4445755;4.5328946;-0.4916986
79.3656964;58.784852;28.5360955;0.0772372;0.4254483;4.5111572;-0.4869941
79.56561;58.9831703;28.5597603;0.1593565;0.3973287;4.489524;-0.4823345
79.7655236;59.1795595;28.5992296;0.2365226;0.3737707;4.4679946;-0.4777196
79.9654372;59.3718342;28.6530975;0.309117;0.3534818;4.4465684;-0.4731488
80.1653508;59.5600804;28.7205013;0.3779565;0.3353794;4.4252449;-0.4686217
80.3652644;59.7434105;28.8003911;0.4434236;0.3192081;4.4040237;-0.4641379
80.565178;59.9211709;28.8917628;0.5056513;0.3036084;4.3829043;-0.4641379
80.7650916;60.0931091;28.9937844;0.5649312;0.2896209;4.3616826;-0.1503225
80.9650052;60.2588715;29.1056001;0.6215066;0.2762254;4.3547872;0.1260192
81.1649188;60.4181607;29.2263631;0.6754493;0.263602;4.3605685;0.3480204
81.3648324;60.5708671;29.3553533;0.7269725;0.2518515;4.3764947;0.5250815
81.564746;60.7169416;29.4919178;0.7761654;0.2401829;4.4004145;0.6811216
81.7646596;60.8561768;29.6352189;0.8230422;0.2291203;4.4312502;0.8109395
81.9645732;60.9888328;29.7848903;0.8677773;0.2181364;4.4676855;0.9298402
82.1644868;61.1147724;29.9401268;0.9102977;0.2073147;4.5091007;1.0390784
82.3644003;61.2341276;30.1003886;0.9506798;0.1968353;4.5549359;1.1374152
82.5643139;61.3471974;30.2653847;0.9889925;0.1862467;4.6045858;1.2365901
82.7642275;61.4539234;30.4342816;1.0251627;0.175855;4.6579645;1.3313341
82.9641411;61.5547415;30.6069859;1.0592931;0.1654042;4.7147573;1.428778
83.1640547;61.6497627;30.7828722;1.0913072;0.154872;4.7749556;1.5305233
83.3639683;61.7392433;30.9615129;1.1212067;0.1444;4.8386099;1.6343106
83.5638819;61.8236248;31.1428622;1.1490251;0.13374;4.9056689;1.7471744
83.7637955;61.903048;31.3262188;1.1746843;0.123082;4.9763597;1.865461
83.9637091;61.9779807;31.5115894;1.198286;0.1132483;5.0507442;1.9693019
84.1636227;62.0486879;31.6985843;1.2199761;0.1037298;5.1280989;2.0727428
84.3635363;62.1154717;31.8869162;1.239768;0.0952114;5.2082758;2.1577376
84.5634499;62.1786842;32.0766323;1.2584542;0.0916676;5.2904498;2.1128511
84.7633635;62.2383777;32.2673733;1.2764182;0.0880873;5.3696959;2.0786112
84.9632771;62.2947125;32.4591835;1.2937848;0.086243;5.4465328;2.001616
85.1631906;62.3477318;32.6519384;1.3109307;0.0852885;5.5195127;1.9058479
85.3631042;62.397449;32.8455375;1.327884;0.0843685;5.5881151;1.8168739
85.5630178;62.4439061;33.0400009;1.3446765;0.0836112;5.6527396;1.7299192
85.7629314;62.4870973;33.2351733;1.3613161;0.0828745;5.7135921;1.6490002
85.962845;62.5270539;33.431058;1.377814;0.0821804;5.7710007;1.5728418
86.1627586;62.5637861;33.6275684;1.3941762;0.0815129;5.8252308;1.5015043
86.3626722;62.5973078;33.8246299;1.4104048;0.0808619;5.8765344;1.4348906
86.5625858;62.6276451;34.0222433;1.4265081;0.0802293;5.9251468;1.3725412
86.7624994;62.6548051;34.2202891;1.4424842;0.0796134;5.9712766;1.314149
86.962413;62.6788118;34.4187584;1.4583405;0.0790173;6.0151123;1.2592749
87.1623266;62.69968;34.6175796;1.474079;0.0784379;6.05682;1.2077271
87.3622402;62.7174269;34.8166891;1.4897023;0.077876;6.0965524;1.1592016
87.5621538;62.7320736;35.0160749;1.5052173;0.0773345;6.1344463;1.1133393
87.7620674;62.7436349;35.2156438;1.520624;0.0768084;6.1706219;1.0701012
87.9619809;62.752131;35.4153776;1.5359284;0.0763027;6.2051938;1.0290873
88.1618945;62.7575795;35.6152161;1.5511333;0.0758139;6.23826;0.990241
88.3618081;62.7599985;35.8151049;1.5662413;0.0753415;6.2699133;0.9534024
88.5617217;62.7594065;36.0150229;1.5812581;0.0748885;6.3002388;0.9182883
88.7616353;62.7558219;36.2148973;1.5961849;0.0744503;6.32931;0.8849434
88.9615489;62.7492626;36.414703;1.6110264;0.0740309;6.3571998;0.8530562
89.1614625;62.7397471;36.6143888;1.6257856;0.0736274;6.3839694;0.8226232
89.3613761;62.7272939;36.8139074;1.6404653;0.0732393;6.409678;0.7935502
89.5612897;62.71192;37.0132312;1.6550698;0.0728687;6.4343807;0.7656394
89.7612033;62.6936449;37.212303;1.6696012;0.0725121;6.458125;0.738938
89.9611169;62.6724856;37.4110927;1.6840632;0.0721734;6.4809587;0.7131858
90.1610305;62.6484603;37.6095559;1.6984591;0.0718499;6.5029206;0.6884134
90.3609441;62.6215873;37.8076508;1.7127915;0.0715406;6.5240496;0.6645859
90.5608577;62.5918833;38.0053454;1.7270639;0.0712459;6.5443825;0.6416107
90.7607713;62.5593671;38.2025938;1.7412785;0.0709648;6.5639528;0.6194652
90.9606848;62.5240556;38.3993626;1.7554387;0.0707013;6.5827924;0.5978993
91.1605984;62.4859666;38.5956125;1.7695478;0.070453;6.6009251;0.5769768
91.360512;62.4451175;38.7913055;1.7836085;0.0702181;6.6183761;0.5567149
91.5604256;62.4015251;38.9864072;1.7976237;0.0699959;6.6351709;0.5370915
91.7603392;62.3552072;39.1808791;1.8115957;0.0697868;6.6513334;0.5180425
91.9602528;62.3061806;39.374686;1.8255273;0.0695934;6.6668856;0.4994022
92.1601664;62.2544623;39.5677923;1.8394219;0.0694142;6.6818439;0.4812038
92.36008;62.2000694;39.7601623;1.8532819;0.0692488;6.6962256;0.4634245
92.5599936;62.1430187;39.9517606;1.8671104;0.0690986;6.7100467;0.4459666
92.7599072;62.0833266;40.1425531;1.8809103;0.0689614;6.7233203;0.4289056
92.9598208;62.0210101;40.3325041;1.8946843;0.068842;6.7360615;0.4119812
93.1597344;61.9560852;40.5215797;1.9084361;0.0687377;6.7482772;0.3953029
93.359648;61.8885681;40.7097457;1.9221684;0.0686451;6.7599777;0.3790022
93.5595616;61.8184754;40.896967;1.9358827;0.0685601;6.7711767;0.3632378
93.7594751;61.7458232;41.0832103;1.9495815;0.0684884;6.7818925;0.3477083
93.9593887;61.6706288;41.2684411;1.9632502;0.0681894;6.7921344;0.3435029
94.1593023;61.5929162;41.45263;1.9768432;0.0678013;6.8022372;0.3437251
94.3592159;61.5127143;41.6357488;1.9903566;0.0672736;6.8123316;0.3505274
94.5591295;61.4300599;41.8177717;2.0036961;0.0661818;6.8226104;0.3833955
94.7590431;61.345003;41.9986883;2.0168186;0.0651004;6.8338352;0.4144352
94.9589567;61.2576005;42.1784797;2.0297211;0.0639637;6.8459482;0.4468658
95.1588703;61.1679054;42.3571403;2.0423927;0.0628092;6.858985;0.4789128
95.3587839;61.075973;42.5346625;2.0548347;0.0616657;6.8729293;0.5093044
95.5586975;60.9818616;42.7110335;2.0670489;0.0605322;6.8877276;0.5382035
95.7586111;60.8856199;42.886258;2.0790377;0.059407;6.9033311;0.5657983
95.9585247;60.7873065;43.0603225;2.0908029;0.0583015;6.9196966;0.5916459
96.1584383;60.6869699;43.2332314;2.1023486;0.0572072;6.9367685;0.616257
96.3583519;60.5846609;43.4049841;2.1136766;0.056123;6.954506;0.6397767
96.5582655;60.4804348;43.5755723;2.124789;0.0550523;6.9728727;0.6621175
96.758179;60.3743335;43.7450097;2.1356884;0.0539879;6.99183;0.6836994
96.9580926;60.2664132;43.9132866;2.1463759;0.0529386;7.0113514;0.7041594
97.1580062;60.1567165;44.0804142;2.1568549;0.0518978;7.0314003;0.723886
97.3579198;60.0452898;44.2463977;2.1671267;0.050865;7.0519515;0.7429573
97.5578334;59.9321854;44.4112331;2.1771929;0.0498434;7.072982;0.7612635
97.757747;59.8174392;44.5749405;2.1870557;0.0488268;7.094466;0.7791632
97.9576606;59.7011047;44.7375141;2.196716;0.0478208;7.116388;0.7964118
98.1575742;59.5832195;44.8989706;2.206176;0.0468209;7.1387258;0.8132786
98.3574878;59.4638261;45.0593195;2.2154367;0.0458259;7.1614647;0.829855
98.5574014;59.3429735;45.2185617;2.2244987;0.0448355;7.1845929;0.8461915
98.757315;59.2206931;45.376721;2.2333634;0.043849;7.2081;0.8623491
98.9572286;59.0970353;45.5337969;2.2420309;0.0428645;7.2319773;0.8784554
99.1571422;58.9720344;45.6898095;2.2505019;0.0418823;7.2562199;0.8945061
99.3570558;58.8457293;45.8447727;2.2587769;0.0409032;7.2808224;0.910489
99.5569693;58.718166;45.9986924;2.2668561;0.039925;7.3057794;0.9265342
99.7568829;58.5893732;46.1515949;2.2747402;0.0389497;7.331089;0.9425534
99.9567965;58.4593978;46.3034854;2.2824293;0.0379751;7.3567469;0.9586906
100.1567101;58.3282714;46.4543864;2.2899237;0.0370019;7.3827525;0.9749138
100.3566237;58.1960305;46.6043156;2.2972239;0.0360306;7.4091047;0.9912151
100.5565373;58.062717;46.7532839;2.3043297;0.035059;7.4358017;1.0077344
100.7564509;57.9283586;46.9013188;2.3112416;0.0340894;7.4628457;1.0243487
100.9563645;57.7929976;47.0484311;2.3179596;0.0331196;7.4902356;1.0412051
101.1562781;57.6566644;47.1946452;2.3244838;0.0321506;7.5179739;1.0582581
101.3561917;57.5193927;47.3399817;2.3308145;0.0311827;7.546062;1.0755012
101.5561053;57.3812207;47.4844565;2.3369514;0.030214;7.574501;1.0930646
101.7560189;57.2421756;47.6280971;2.3428949;0.0292466;7.6032955;1.1108258
101.9559325;57.1022951;47.7709201;2.348645;0.0282786;7.6324466;1.1289239
102.1558461;56.9616088;47.9129509;2.3542015;0.0273108;7.661959;1.147311
102.3557597;56.8201481;48.0542123;2.3595647;0.0263436;7.6918361;1.1659839
102.5556732;56.6779472;48.194725;2.3647343;0.0253753;7.7220809;1.1850582
102.7555868;56.5350338;48.3345162;2.3697105;0.0244078;7.7526997;1.2044239
102.9555004;56.3914409;48.4736074;2.3744931;0.0234394;7.7836954;1.2242082
103.155414;56.2471976;48.6120244;2.3790822;0.022471;7.8150743;1.244366
103.3553276;56.1023335;48.7497925;2.3834777;0.0215028;7.8468412;1.2648988
103.5552412;55.956879;48.886936;2.3876795;0.0205333;7.8790011;1.2859083
103.7551548;55.8108627;49.0234815;2.3916875;0.0195643;7.9115611;1.3072996
103.9550684;55.6643132;49.1594551;2.3955018;0.0185943;7.944526;1.3291895
104.154982;55.5172595;49.2948828;2.399122;0.0176239;7.9779032;0.8830335
104.3548956;55.3697297;49.4297914;2.4025483;0.0166535;8;0
104.5548092;55.2217509;49.5642087;2.4057805;0.0156818;8;0
104.7547228;55.0733526;49.6981604;2.4088184;0.0147103;8;0
104.9546364;54.9245596;49.8316763;2.411662;0.0137376;8;0
105.15455;54.7754012;49.9647824;2.414311;0.0127645;8;0
105.3544635;54.6259043;50.0975069;2.4167656;0.0117912;8;0
105.5543771;54.4760932;50.2298803;2.4190254;0.0108167;8;0
105.7542907;54.3259986;50.3619272;2.4210904;0.0098423;8;0
105.9542043;54.175642;50.4936808;2.4229605;0.0088659;8;0
106.1541179;54.0250533;50.6251666;2.4246352;0.0078887;8;0
106.3540315;53.8742584;50.7564138;2.4261146;0.0069128;8;0
106.5539451;53.7232794;50.8874551;2.4273994;0.0059403;8;0
106.7538587;53.5721488;51.0183136;2.4284897;0.0049678;8;0
106.9537723;53.4208846;51.1490245;2.429394;0.0041063;8;0
107.1536859;53.2695147;51.2796099;2.4301325;0.0032814;8;0
107.3535995;53.1180607;51.4100946;2.4307078;0.0025275;8;0
107.5535131;52.9665374;51.5405047;2.4311587;0.0019837;8;0
107.7534267;52.814965;51.6708524;2.4315009;0.0014398;8;0
107.9533403;52.6633531;51.8011578;2.4317417;0.0009928;8;0
108.1532538;52.5117157;51.9314326;2.4318986;0.0005774;8;0
108.3531674;52.3600641;52.0616893;2.4319747;0.0002465;8;0
108.553081;52.2084043;52.1919387;2.4320155;0.0001616;8;0
108.7529946;52.056741;52.3221827;2.4320393;0.0000767;8;0
108.9529082;51.9050753;52.4524244;2.4320508;0.0000524;8;0
109.1528218;51.7534081;52.5826646;2.4320607;0.0000475;8;0
109.3527354;51.6017397;52.7129033;2.4320697;0.0000426;8;0
109.552649;51.45007;52.8431409;2.4320778;0.0000377;8;0
109.7525626;51.2983996;52.9733771;2.4320848;0.0000329;8;0
109.9524762;51.1467282;53.1036124;2.4320916;0.0000374;8;0
110.1523898;50.9950558;53.2338466;2.4320998;0.0000448;8;0
110.3523034;50.8433823;53.3640793;2.4321095;0.0000506;8;0
110.552217;50.6917074;53.4943107;2.4321198;0.000052;8;0
110.7521306;50.5400313;53.6245403;2.4321303;0.0000533;8;0
110.9520442;50.3883537;53.7547685;2.4321405;0.0000475;8;0
111.1519577;50.2366749;53.8849951;2.4321492;0.0000394;8;0
111.3518713;50.0849951;54.0152206;2.4321563;0.0000307;8;0
111.5517849;49.9333144;54.1454451;2.4321613;0.0000201;8;0
111.7516985;49.7816333;54.275669;2.4321643;0.0000095;8;0
111.9516121;49.6299519;54.4058927;2.4321649;-0.0000046;8;0
112.1515257;49.4782707;54.5361165;2.4321624;-0.0000196;8;0
112.3514393;49.3265899;54.6663409;2.432157;-0.0000351;8;0
112.5513529;49.1749101;54.7965664;2.4321483;-0.0000517;8;0
112.7512665;49.0232316;54.9267934;2.4321364;-0.0000682;8;0
112.9511801;48.8715549;55.0570225;2.4321211;-0.000084;8;0
113.1510937;48.7198803;55.1872541;2.4321028;-0.0000994;8;0
113.3510073;48.5682084;55.3174888;2.4320814;-0.0001133;8;0
113.5509209;48.4165394;55.4477269;2.4320578;-0.000123;8;0
113.7508345;48.2648736;55.5779687;2.4320322;-0.0001326;8;0
113.950748;48.1132112;55.7082145;2.4320048;-0.0001419;8;0
114.1506616;47.9615526;55.8384646;2.4319755;-0.000151;8;0
114.3505752;47.8098978;55.9687193;2.4319444;-0.0001601;8;0
114.5504888;47.6582473;56.0989789;2.4319115;-0.0001692;8;0
114.7504024;47.5066011;56.2292436;2.4318768;-0.0001783;8;0
114.950316;47.3549596;56.3595137;2.4318402;-0.0001877;8;0
115.1502296;47.203323;56.4897895;2.4318017;-0.0001971;8;0
115.3501432;47.0516915;56.6200712;2.4317614;-0.0002056;8;0
115.5500568;46.9000654;56.7503592;2.4317197;-0.0002117;8;0
115.7499704;46.7484448;56.8806536;2.4316767;-0.0002178;8;0
115.949884;46.5968298;57.0109546;2.4316336;-0.0002113;8;0
116.1497976;46.4452204;57.141262;2.4315924;-0.0002011;8;0
116.3497112;46.2936161;57.2715754;2.4315532;-0.0001909;8;0
116.5496248;46.1420169;57.4018946;2.4315161;-0.0001805;8;0
116.7495384;45.9904223;57.5322194;2.431481;-0.0001702;8;0
116.9494519;45.8388322;57.6625492;2.431448;-0.0001604;8;0
117.1493655;45.6872463;57.792884;2.4314169;-0.0001507;8;0
117.3492791;45.5356642;57.9232233;2.4313877;-0.0001411;8;0
117.5491927;45.3840859;58.0535669;2.4313605;-0.0001314;8;0
117.7491063;45.2325109;58.1839145;2.4313351;-0.0001218;8;0
117.9490199;45.0809392;58.3142657;2.4313118;-0.0001121;8;0
118.1489335;44.9293704;58.4446204;2.4312903;-0.0001024;8;0
118.3488471;44.7778042;58.5749782;2.4312708;-0.0000928;8;0
118.5487607;44.6262405;58.7053387;2.4312532;-0.0000831;8;0
118.7486743;44.4746789;58.8357018;2.4312376;-0.0000734;8;0
118.9485879;44.3231193;58.9660671;2.4312239;-0.0000638;8;0
119.1485015;44.1715613;59.0964343;2.4312121;-0.0000541;8;0
119.3484151;44.0200047;59.2268033;2.4312023;-0.0000444;8;0
119.5483287;43.8684493;59.3571734;2.4311943;-0.0000348;8;0
119.7482422;43.7168947;59.4875448;2.4311883;-0.0000251;8;0
119.9481558;43.5653409;59.6179168;2.4311843;-0.0000155;8;0
120.1480694;43.4137874;59.7482893;2.4311822;-0.0000058;8;0
120.347983;43.2622341;59.878662;2.431182;0.0000038;8;0
120.5478966;43.1106807;60.0090345;2.4311837;0.0000135;8;0
120.7478102;42.9591269;60.1394068;2.4311874;0.0000231;8;0
120.9477238;42.8075726;60.2697782;2.431193;0.0000328;8;0
121.1476374;42.6560173;60.4001487;2.4312005;0.0000424;8;0
121.347551;42.504461;60.5305179;2.4312099;0.000052;8;0
121.5474646;42.3529033;60.6608854;2.4312213;0.0000617;8;0
121.7473782;42.201344;60.7912512;2.4312346;0.0000713;8;0
121.9472918;42.0497829;60.9216148;2.4312498;0.0000809;8;0
122.1472054;41.8982196;61.0519759;2.4312669;0.0000905;8;0
122.347119;41.746654;61.1823343;2.431286;0.0001001;8;0
122.5470325;41.5950858;61.3126896;2.431307;0.0001097;8;0
122.7469461;41.4435146;61.4430417;2.4313298;0.0001193;8;0
122.9468597;41.2919405;61.5733901;2.4313547;0.0001289;8;0
123.1467733;41.1403629;61.7037346;2.4313814;0.0001385;8;0
123.3466869;40.9887817;61.8340749;2.4314101;0.0001481;8;0
123.5466005;40.8371967;61.9644107;2.4314406;0.0001577;8;0
123.7465141;40.6856076;62.0947418;2.4314731;0.0001673;8;0
123.9464277;40.5340141;62.2250677;2.4315075;0.0001768;8;0
124.1463413;40.382416;62.3553883;2.4315438;0.0001864;8;0
124.3462549;40.230813;62.4857033;2.431582;0.000196;8;0
124.5461685;40.079205;62.6160123;2.4316222;0.0002055;8;0
124.7460821;39.9275915;62.7463151;2.4316642;0.0002151;8;0
124.9459957;39.7759726;62.8766114;2.4317082;0.0002246;8;0
125.1459093;39.6243477;63.0069008;2.431754;0.0002342;8;0
125.3458229;39.4727167;63.1371832;2.4318018;0.0002437;8;0
125.5457364;39.3210794;63.2674582;2.4318515;0.0002533;8;0
125.74565;39.1694355;63.3977255;2.4319031;0.0002628;8;0
125.9455636;39.0177847;63.5279848;2.4319566;0.0002724;8;0
126.1454772;38.8661269;63.6582359;2.432012;0.0002819;8;0
126.3453908;38.7144617;63.7884784;2.4320693;0.0002915;8;0
126.5453044;38.5627889;63.9187121;2.4321285;0.000301;8;0
126.745218;38.4111083;64.0489367;2.4321896;0.0003105;8;0
126.9451316;38.2594196;64.1791518;2.4322527;0.0003201;8;0
127.1450452;38.1077226;64.3093572;2.4323176;0.0003296;8;0
127.3449588;37.9560169;64.4395527;2.4323845;0.0003392;8;0
127.5448724;37.8043025;64.5697378;2.4324532;0.0003487;8;0
127.744786;37.652579;64.6999124;2.4325239;0.0003583;8;0
127.9446996;37.5008461;64.8300761;2.4325965;0.0003679;8;0
128.1446132;37.3491037;64.9602286;2.432671;0.0003774;8;0
128.3445267;37.1973515;65.0903697;2.4327474;0.000387;8;0
128.5444403;37.0455892;65.2204991;2.4328257;0.0003966;8;0
128.7443539;36.8938166;65.3506164;2.432906;0.0004062;8;0
128.9442675;36.7420334;65.4807214;2.4329881;0.0004158;8;0
129.1441811;36.5902394;65.6108138;2.4330722;0.0004254;8;0
129.3440947;36.4384343;65.7408932;2.4331582;0.0004351;8;0
129.5440083;36.286618;65.8709595;2.4332462;0.0004447;8;0
129.7439219;36.13479;66.0010123;2.433336;0.0004544;8;0
129.9438355;35.9829503;66.1310512;2.4334278;0.000464;8;0
130.1437491;35.8310984;66.2610761;2.4335216;0.0004737;8;0
130.3436627;35.6792343;66.3910866;2.4336173;0.0004834;8;0
130.5435763;35.5273576;66.5210824;2.4337149;0.0004932;8;0
130.7434899;35.3754681;66.6510633;2.4338144;0.0005029;8;0
130.9434035;35.2235655;66.7810289;2.433916;0.0005127;8;0
131.1433171;35.0716497;66.9109789;2.4340194;0.0005225;8;0
131.3432306;34.9197202;67.0409131;2.4341249;0.0005323;8;0
131.5431442;34.7677769;67.170831;2.4342323;0.0005422;8;0
131.7430578;34.6158195;67.3007325;2.4343416;0.000552;8;0
131.9429714;34.4638478;67.4306173;2.434453;0.0005619;8;0
132.142885;34.3118615;67.5604849;2.4345663;0.0005719;8;0
132.3427986;34.1598604;67.6903352;2.4346816;0.0005818;8;0
132.5427122;34.0078441;67.8201678;2.434799;0.0005918;8;0
132.7426258;33.8558125;67.9499824;2.4349183;0.0006019;8;0
132.9425394;33.7037653;68.0797787;2.4350396;0.0006119;8;0
133.142453;33.5517022;68.2095565;2.4351629;0.0006221;8;0
133.3423666;33.3996229;68.3393153;2.4352883;0.0006322;8;0
133.5422802;33.2475273;68.4690549;2.4354157;0.0006424;8;0
133.7421938;33.095415;68.5987749;2.4355452;0.0006526;8;0
133.9421074;32.9432858;68.7284751;2.4356767;0.0006629;8;0
134.1420209;32.7911394;68.8581552;2.4358102;0.0006732;8;0
134.3419345;32.6389755;68.9878147;2.4359458;0.0006836;8;0
134.5418481;32.4867939;69.1174535;2.4360835;0.000694;8;0
134.7417617;32.3345943;69.2470712;2.4362233;0.0007044;8;0
134.9416753;32.1823766;69.3766674;2.4363652;0.000715;8;0
135.1415889;32.0301402;69.5062418;2.4365092;0.0007255;8;0
135.3415025;31.8778851;69.6357942;2.4366553;0.0007361;8;0
135.5414161;31.7256109;69.7653242;2.4368035;0.0007468;8;0
135.7413297;31.5733173;69.8948315;2.4369539;0.0007575;8;0
135.9412433;31.4210042;70.0243156;2.4371064;0.0007683;8;0
136.1411569;31.2686712;70.1537764;2.437261;0.0007791;8;0
136.3410705;31.116318;70.2832135;2.4374179;0.00079;8;0
136.5409841;30.9639444;70.4126264;2.4375769;0.000801;8;0
136.7408977;30.81155;70.5420151;2.4377381;0.0008119;8;0
136.9408113;30.6591347;70.6713789;2.4379015;0.000823;8;0
137.1407248;30.5066981;70.8007176;2.4380672;0.0008342;8;0
137.3406384;30.3542399;70.930031;2.4382351;0.0008453;8;0
137.540552;30.2017599;71.0593185;2.4384052;0.0008565;8;0
137.7404656;30.0492576;71.1885801;2.4385775;0.0008676;8;0
137.9403792;29.8967331;71.317815;2.4387521;0.0008793;8;0
138.1402928;29.7441857;71.4470233;2.4389291;0.0008911;8;0
138.3402064;29.5916157;71.5762038;2.4391154;0.001105;8;0
138.54012;29.4390169;71.7053494;2.4393962;0.0017042;8;0
138.7400336;29.2863723;71.8344446;2.4397967;0.0023032;8;0
138.9399472;29.1336687;71.9634587;2.4404578;0.0045675;8;0
139.1398608;28.9808427;72.0923372;2.4416275;0.0071351;8;0
139.3397744;28.827833;72.2209978;2.4433055;0.0095573;8;0
139.539688;28.6745839;72.3493616;2.445431;0.0117072;8;0
139.7396016;28.5210213;72.4773776;2.4479863;0.0138559;8;0
139.9395151;28.3671175;72.604953;2.4510279;0.0166775;8;0
140.1394287;28.2127809;72.7320215;2.4546562;0.01962;8;0
140.3393423;28.0579453;72.858485;2.4588727;0.0225655;8;0
140.5392559;27.902549;72.984242;2.4636789;0.0255179;8;0
140.7391695;27.7465011;73.1092145;2.4690755;0.0284694;8;0
140.9390831;27.5897584;73.2332861;2.4750555;0.0313482;8;0
141.1389967;27.4322336;73.356379;2.4816091;0.0342147;8;0
141.3389103;27.2738688;73.478393;2.4887352;0.0370685;8;0
141.5388239;27.1146121;73.599224;2.4964285;0.0399005;8;0
141.7387375;26.9543846;73.7187899;2.5046888;0.0427342;8;0
141.9386511;26.7931544;73.8369732;2.5135127;0.0455428;8;0
142.1385647;26.6308484;73.9536885;2.5228981;0.048351;8;0
142.3384783;26.4674198;74.0688308;2.532845;0.0511575;8;-2.1327722
142.5383919;26.3028289;74.1822911;2.5433521;0.0539621;7.946525;-2.0192157
142.7383054;26.1370148;74.2939752;2.5544211;0.056773;7.8955635;-1.8951465
142.938219;25.9699523;74.4037646;2.5660512;0.0595798;7.8474321;-1.7714459
143.1381326;25.8015903;74.5115588;2.5782433;0.0623957;7.802174;-1.6480246
143.3380462;25.6318953;74.6172455;2.5909993;0.0652153;7.7598321;-1.5243461
143.5379598;25.4608406;74.7207086;2.6043187;0.0680403;7.7204611;-1.4263767
143.7378734;25.2883912;74.8218372;2.6182046;0.0708791;7.6834377;-1.4127292
143.937787;25.1145278;74.9205113;2.6326583;0.0737219;7.6465919;-1.3992122
144.1377006;24.9392295;75.0166121;2.6476821;0.076584;7.6099227;-1.3858246
144.3376142;24.7624798;75.1100182;2.6632798;0.0794585;7.5734295;-1.372565
144.5375278;24.5842675;75.2006054;2.6794534;0.0823502;7.5371112;-1.3594324
144.7374414;24.4045935;75.2882439;2.6962073;0.085267;7.5009671;-1.3464254
144.937355;24.2234434;75.372811;2.7135465;0.0881989;7.4649963;-1.3335428
145.1372686;24.0408365;75.454168;2.7314745;0.0911646;7.429198;-1.3207835
145.3371822;23.8567783;75.5321833;2.7499981;0.094155;7.3935714;-1.3081463
145.5370958;23.6712761;75.6067235;2.7691232;0.0971785;7.3581156;-1.29563
145.7370093;23.4843772;75.6776397;2.7888553;0.1002433;7.3228299;-1.2832334
145.9369229;23.2960744;75.7448037;2.8092054;0.1033412;7.2877133;-1.2709554
146.1368365;23.1064371;75.8080588;2.8301788;0.1064937;7.2527652;-1.258795
146.3367501;22.9154993;75.8672615;2.8517867;0.1096863;7.2179847;-1.2467509
146.5366637;22.7232928;75.9222679;2.874039;0.1129305;7.1833709;-1.234822
146.7365773;22.5299226;75.9729136;2.8969432;0.1162388;7.1489232;-1.2230072
146.9364909;22.3353938;76.0190603;2.9205189;0.1196129;7.1146406;-1.2113055
147.1364045;22.1398375;76.0605379;2.9447754;0.1230727;7.0805224;-1.1997158
147.3363181;21.9433257;76.0971908;2.9697295;0.1265852;7.0465679;-1.1882369
147.5362317;21.7459237;76.1288633;2.9953933;0.1301574;7.0127762;-1.1768679
147.7361453;21.5478071;76.1553833;3.0217756;0.1338257;6.9791465;-1.1656077
147.9360589;21.3490033;76.1765987;3.0489109;0.1376404;6.9456781;-1.1544552
148.1359725;21.1497195;76.1923335;3.0768198;0.1415938;6.9123702;-1.1434094
148.3358861;20.9500787;76.2024212;3.1055265;0.1455826;6.879222;-1.1324692
148.5357996;20.7501948;76.2066955;3.1350297;0.1495686;6.8462328;-1.1216338
148.7357132;20.5503273;76.2049923;3.165336;0.1536934;6.8134018;-1.110902
148.9356268;20.3505445;76.197146;3.1965071;0.1581719;6.7807282;-1.100273
149.1355404;20.1511459;76.1829889;3.2285954;0.1628859;6.7482113;-1.0897456
149.335454;19.9523242;76.1623484;3.2616346;0.1675779;6.7158504;-1.0793189
149.5353676;19.7542668;76.1350547;3.2955906;0.1721237;6.6836446;-1.068992
149.7352812;19.5573267;76.1009736;3.3304653;0.1768659;6.6515933;-1.0587639
149.9351948;19.3616488;76.0599352;3.3663573;0.1822709;6.6196956;-1.0486337
150.1351084;19.1676339;76.0118034;3.403367;0.1880397;6.587951;-1.0386004
150.335022;18.9755772;75.9564174;3.4415474;0.1939381;6.5563585;-1.0286631
150.5349356;18.7857807;75.8936178;3.4809175;0.1999525;6.5249176;-1.0188209
150.7348492;18.598686;75.8232982;3.5215081;0.2062172;6.4936275;-1.0090728
150.9347628;18.4146077;75.7452981;3.5635655;0.2148517;6.4624874;-0.999418
